Weather,Traffic,Vehicle,Area,Category,avg_delivery_time,avg_pickup_delay,percent_late,deliveries
Fog,Jam ,scooter ,Metropolitian ,Shoes,171.72413793103448,10.172413793103448,41.37931034482759,29
Fog,Jam ,scooter ,Metropolitian ,Skincare,177.72727272727272,9.848484848484848,60.60606060606061,33
Fog,Jam ,scooter ,Metropolitian ,Snacks,187.97297297297297,9.594594594594595,64.86486486486487,37
Fog,Jam ,scooter ,Metropolitian ,Sports,184.60526315789474,10.263157894736842,65.78947368421053,38
Fog,Jam ,scooter ,Metropolitian ,Toys,181.05263157894737,10.263157894736842,60.526315789473685,38
Fog,Jam ,scooter ,Other,Apparel,195.0,10.0,100.0,1
Fog,Jam ,scooter ,Other,Books,220.0,5.0,100.0,1
Fog,Jam ,scooter ,Other,Electronics,145.0,5.0,0.0,1
Fog,Jam ,scooter ,Other,Home,150.0,5.0,0.0,1
Fog,Jam ,scooter ,Other,Kitchen,162.5,10.0,0.0,2
Fog,Jam ,scooter ,Other,Pet Supplies,180.0,10.0,50.0,2
Fog,Jam ,scooter ,Other,Snacks,207.5,5.0,100.0,2
Fog,Jam ,scooter ,Other,Toys,160.0,7.5,0.0,2
Fog,Jam ,scooter ,Semi-Urban ,Jewelry,240.0,12.5,100.0,2
Fog,Jam ,scooter ,Semi-Urban ,Pet Supplies,230.0,15.0,100.0,1
Fog,Jam ,scooter ,Semi-Urban ,Shoes,220.0,15.0,100.0,1
Fog,Jam ,scooter ,Urban ,Apparel,175.0,10.0,71.42857142857143,7
Fog,Jam ,scooter ,Urban ,Books,172.5,10.0,50.0,10
Fog,Jam ,scooter ,Urban ,Clothing,180.71428571428572,9.285714285714286,42.857142857142854,7
Fog,Jam ,scooter ,Urban ,Cosmetics,173.75,11.25,25.0,4
Fog,Jam ,scooter ,Urban ,Electronics,170.625,9.375,37.5,8
Fog,Jam ,scooter ,Urban ,Grocery,38.666666666666664,5.833333333333333,0.0,6
Fog,Jam ,scooter ,Urban ,Home,168.57142857142858,10.0,28.57142857142857,7
Fog,Jam ,scooter ,Urban ,Jewelry,161.42857142857142,10.0,28.57142857142857,7
Fog,Jam ,scooter ,Urban ,Kitchen,189.375,10.625,62.5,8
Fog,Jam ,scooter ,Urban ,Outdoors,185.0,12.0,70.0,10
Fog,Jam ,scooter ,Urban ,Pet Supplies,171.0,13.0,50.0,10
Fog,Jam ,scooter ,Urban ,Shoes,172.27272727272728,7.2727272727272725,45.45454545454545,11
Fog,Jam ,scooter ,Urban ,Skincare,161.25,12.5,25.0,4
Fog,Jam ,scooter ,Urban ,Snacks,189.16666666666666,10.0,50.0,6
Fog,Jam ,scooter ,Urban ,Sports,151.11111111111111,10.555555555555555,22.22222222222222,9
Fog,Jam ,scooter ,Urban ,Toys,183.0,7.0,60.0,5
Fog,Jam ,van,Metropolitian ,Apparel,209.5,10.5,80.0,10
Fog,Jam ,van,Metropolitian ,Books,165.55555555555554,9.444444444444445,55.55555555555556,9
Fog,Jam ,van,Metropolitian ,Clothing,183.5,9.5,60.0,10
Fog,Jam ,van,Metropolitian ,Cosmetics,171.875,10.9375,31.25,16
Fog,Jam ,van,Metropolitian ,Electronics,185.0,9.523809523809524,57.14285714285714,21
Fog,Jam ,van,Metropolitian ,Grocery,36.5,11.25,0.0,12
Fog,Jam ,van,Metropolitian ,Home,197.22222222222223,11.11111111111111,88.88888888888889,9
Fog,Jam ,van,Metropolitian ,Jewelry,193.33333333333334,9.444444444444445,66.66666666666666,9
Fog,Jam ,van,Metropolitian ,Kitchen,163.75,10.0,50.0,8
Fog,Jam ,van,Metropolitian ,Outdoors,177.08333333333334,9.166666666666666,50.0,12
Fog,Jam ,van,Metropolitian ,Pet Supplies,153.75,11.25,25.0,4
Fog,Jam ,van,Metropolitian ,Shoes,185.3846153846154,10.0,61.53846153846154,13
Fog,Jam ,van,Metropolitian ,Skincare,175.83333333333334,12.5,33.33333333333333,12
Fog,Jam ,van,Metropolitian ,Snacks,182.5,7.5,50.0,4
Fog,Jam ,van,Metropolitian ,Sports,196.25,9.375,62.5,8
Fog,Jam ,van,Metropolitian ,Toys,181.875,9.375,50.0,8
Fog,Jam ,van,Semi-Urban ,Jewelry,245.0,10.0,100.0,1
Fog,Jam ,van,Urban ,Apparel,155.0,12.5,50.0,2
Fog,Jam ,van,Urban ,Books,126.66666666666667,8.333333333333334,0.0,3
Fog,Jam ,van,Urban ,Clothing,170.0,15.0,0.0,1
Fog,Jam ,van,Urban ,Electronics,137.5,10.0,0.0,2
Fog,Jam ,van,Urban ,Grocery,38.0,12.5,0.0,2
Fog,Jam ,van,Urban ,Home,190.0,15.0,100.0,1
Fog,Jam ,van,Urban ,Outdoors,152.5,5.0,0.0,2
Fog,Jam ,van,Urban ,Shoes,195.0,15.0,100.0,1
Fog,Jam ,van,Urban ,Skincare,150.0,5.0,0.0,1
Fog,Jam ,van,Urban ,Snacks,175.0,15.0,0.0,1
Fog,Jam ,van,Urban ,Sports,135.0,5.0,0.0,1
Fog,Jam ,van,Urban ,Toys,135.0,15.0,0.0,1
Fog,Low ,motorcycle ,Metropolitian ,Apparel,126.92307692307692,-56.61538461538461,24.615384615384617,65
Fog,Low ,motorcycle ,Metropolitian ,Books,120.67796610169492,-112.28813559322033,16.94915254237288,59
Fog,Low ,motorcycle ,Metropolitian ,Clothing,127.35849056603773,-71.32075471698113,20.754716981132077,53
Fog,Low ,motorcycle ,Metropolitian ,Cosmetics,114.12280701754386,-89.73684210526316,14.035087719298245,57
Fog,Low ,motorcycle ,Metropolitian ,Electronics,125.66176470588235,-116.61764705882354,17.647058823529413,68
Fog,Low ,motorcycle ,Metropolitian ,Grocery,23.974358974358974,-63.333333333333336,0.0,78
Fog,Low ,motorcycle ,Metropolitian ,Home,117.65151515151516,-33.25757575757576,7.575757575757576,66
Fog,Low ,motorcycle ,Metropolitian ,Jewelry,126.98529411764706,-96.61764705882354,13.23529411764706,68
Fog,Low ,motorcycle ,Metropolitian ,Kitchen,117.90322580645162,-59.274193548387096,12.903225806451612,62
Fog,Low ,motorcycle ,Metropolitian ,Outdoors,114.16666666666667,-33.63636363636363,13.636363636363635,66
Fog,Low ,motorcycle ,Metropolitian ,Pet Supplies,126.75438596491227,-40.70175438596491,21.052631578947366,57
Fog,Low ,motorcycle ,Metropolitian ,Shoes,128.19672131147541,-60.24590163934426,19.672131147540984,61
Fog,Low ,motorcycle ,Metropolitian ,Skincare,128.98305084745763,-111.69491525423729,23.728813559322035,59
Fog,Low ,motorcycle ,Metropolitian ,Snacks,121.27118644067797,-87.37288135593221,16.94915254237288,59
Fog,Low ,motorcycle ,Metropolitian ,Sports,113.58490566037736,-152.73584905660377,7.547169811320755,53
Fog,Low ,motorcycle ,Metropolitian ,Toys,120.92307692307692,-57.53846153846154,15.384615384615385,65
Fog,Low ,motorcycle ,Other,Apparel,88.75,8.75,0.0,4
Fog,Low ,motorcycle ,Other,Books,156.66666666666666,-466.6666666666667,33.33333333333333,3
Fog,Low ,motorcycle ,Other,Clothing,105.0,-1430.0,0.0,1
Fog,Low ,motorcycle ,Other,Cosmetics,185.0,10.0,100.0,1
Fog,Low ,motorcycle ,Other,Electronics,90.0,12.5,0.0,4
Fog,Low ,motorcycle ,Other,Home,65.0,15.0,0.0,1
Fog,Low ,motorcycle ,Other,Jewelry,127.5,-351.25,25.0,4
Fog,Low ,motorcycle ,Other,Kitchen,146.0,-276.0,40.0,5
Fog,Low ,motorcycle ,Other,Outdoors,101.66666666666667,6.666666666666667,0.0,3
Fog,Low ,motorcycle ,Other,Pet Supplies,100.0,5.0,0.0,2
Fog,Low ,motorcycle ,Other,Skincare,95.0,10.0,0.0,2
Fog,Low ,motorcycle ,Other,Snacks,114.0,7.0,20.0,5
Fog,Low ,motorcycle ,Other,Sports,76.66666666666667,8.333333333333334,0.0,3
Fog,Low ,motorcycle ,Other,Toys,91.25,7.5,0.0,4
Fog,Low ,motorcycle ,Urban ,Apparel,102.96296296296296,-97.5925925925926,3.7037037037037033,27
Fog,Low ,motorcycle ,Urban ,Books,100.9090909090909,-120.22727272727273,9.090909090909092,22
Fog,Low ,motorcycle ,Urban ,Clothing,116.0,10.0,6.666666666666667,15
Fog,Low ,motorcycle ,Urban ,Cosmetics,115.66666666666667,10.333333333333334,13.333333333333334,15
Fog,Low ,motorcycle ,Urban ,Electronics,113.33333333333333,8.666666666666666,6.666666666666667,15
Fog,Low ,motorcycle ,Urban ,Grocery,24.863636363636363,-55.90909090909091,0.0,22
Fog,Low ,motorcycle ,Urban ,Home,95.0,-58.80952380952381,0.0,21
Fog,Low ,motorcycle ,Urban ,Jewelry,110.29411764705883,-73.82352941176471,17.647058823529413,17
Fog,Low ,motorcycle ,Urban ,Kitchen,116.9047619047619,10.0,14.285714285714285,21
Fog,Low ,motorcycle ,Urban ,Outdoors,111.3157894736842,10.263157894736842,5.263157894736842,19
Fog,Low ,motorcycle ,Urban ,Pet Supplies,97.72727272727273,10.0,9.090909090909092,11
Fog,Low ,motorcycle ,Urban ,Shoes,94.79166666666667,-110.83333333333333,0.0,24
Fog,Low ,motorcycle ,Urban ,Skincare,106.33333333333333,-37.5,6.666666666666667,30
Fog,Low ,motorcycle ,Urban ,Snacks,101.73913043478261,-115.21739130434783,8.695652173913043,23
Fog,Low ,motorcycle ,Urban ,Sports,99.0,-135.25,5.0,20
Fog,Low ,motorcycle ,Urban ,Toys,103.33333333333333,-109.58333333333333,4.166666666666666,24
Fog,Low ,scooter ,Metropolitian ,Apparel,103.05555555555556,-30.13888888888889,5.555555555555555,36
Fog,Low ,scooter ,Metropolitian ,Books,110.85714285714286,-72.14285714285714,8.571428571428571,35
Fog,Low ,scooter ,Metropolitian ,Clothing,106.11111111111111,-30.416666666666668,8.333333333333332,36
Fog,Low ,scooter ,Metropolitian ,Cosmetics,96.03448275862068,-189.82758620689654,0.0,29
Fog,Low ,scooter ,Metropolitian ,Electronics,114.28571428571429,-59.04761904761905,0.0,21
Fog,Low ,scooter ,Metropolitian ,Grocery,20.88372093023256,-23.372093023255815,0.0,43
Fog,Low ,scooter ,Metropolitian ,Home,107.6923076923077,9.807692307692308,11.538461538461538,26
Fog,Low ,scooter ,Metropolitian ,Jewelry,121.30434782608695,-114.1304347826087,13.043478260869565,23
Fog,Low ,scooter ,Metropolitian ,Kitchen,96.0,-134.66666666666666,3.3333333333333335,30
Fog,Low ,scooter ,Metropolitian ,Outdoors,102.0,-113.57142857142857,2.857142857142857,35
Fog,Low ,scooter ,Metropolitian ,Pet Supplies,109.73684210526316,-65.52631578947368,10.526315789473683,38
Fog,Low ,scooter ,Metropolitian ,Shoes,105.0,9.285714285714286,0.0,28
Fog,Low ,scooter ,Metropolitian ,Skincare,115.3125,-80.3125,9.375,32
Fog,Low ,scooter ,Metropolitian ,Snacks,123.70370370370371,-150.74074074074073,7.4074074074074066,27
Fog,Low ,scooter ,Metropolitian ,Sports,113.25581395348837,-56.74418604651163,4.651162790697675,43
Fog,Low ,scooter ,Metropolitian ,Toys,109.03225806451613,-37.74193548387097,9.67741935483871,31
Fog,Low ,scooter ,Other,Apparel,80.0,-471.6666666666667,0.0,3
Fog,Low ,scooter ,Other,Books,60.0,10.0,0.0,1
Fog,Low ,scooter ,Other,Clothing,82.5,7.5,0.0,2
Fog,Low ,scooter ,Other,Cosmetics,112.5,15.0,0.0,2
Fog,Low ,scooter ,Other,Electronics,85.0,6.25,0.0,4
Fog,Low ,scooter ,Other,Grocery,15.0,15.0,0.0,1
Fog,Low ,scooter ,Other,Home,122.5,10.0,0.0,2
Fog,Low ,scooter ,Other,Jewelry,63.333333333333336,10.0,0.0,3
Fog,Low ,scooter ,Other,Kitchen,87.5,10.0,0.0,2
Fog,Low ,scooter ,Other,Pet Supplies,95.0,10.0,0.0,1
Fog,Low ,scooter ,Other,Shoes,60.0,5.0,0.0,1
Fog,Low ,scooter ,Other,Skincare,85.0,10.0,0.0,1
Fog,Low ,scooter ,Other,Snacks,105.0,10.0,0.0,1
Fog,Low ,scooter ,Other,Sports,95.83333333333333,9.166666666666666,0.0,6
Fog,Low ,scooter ,Other,Toys,92.5,-705.0,0.0,2
Fog,Low ,scooter ,Urban ,Apparel,73.66666666666667,9.0,0.0,15
Fog,Low ,scooter ,Urban ,Books,91.66666666666667,11.666666666666666,0.0,12
Fog,Low ,scooter ,Urban ,Clothing,102.5,-230.55555555555554,0.0,18
Fog,Low ,scooter ,Urban ,Cosmetics,78.5,8.5,0.0,10
Fog,Low ,scooter ,Urban ,Electronics,83.5,12.0,0.0,10
Fog,Low ,scooter ,Urban ,Grocery,19.846153846153847,10.0,0.0,13
Fog,Low ,scooter ,Urban ,Home,95.0,-148.33333333333334,0.0,9
Fog,Low ,scooter ,Urban ,Jewelry,94.16666666666667,10.0,0.0,12
Fog,Low ,scooter ,Urban ,Kitchen,87.08333333333333,-110.0,0.0,12
Fog,Low ,scooter ,Urban ,Outdoors,81.38888888888889,-69.16666666666667,0.0,18
Fog,Low ,scooter ,Urban ,Pet Supplies,95.35714285714286,9.642857142857142,0.0,14
Fog,Low ,scooter ,Urban ,Shoes,113.66666666666667,-277.0,13.333333333333334,15
Fog,Low ,scooter ,Urban ,Skincare,83.21428571428571,9.642857142857142,0.0,14
Fog,Low ,scooter ,Urban ,Snacks,90.5,-277.5,10.0,10
Fog,Low ,scooter ,Urban ,Sports,84.23076923076923,10.0,7.6923076923076925,13
Fog,Low ,scooter ,Urban ,Toys,85.0,9.5,0.0,10
Fog,Low ,van,Metropolitian ,Apparel,90.41666666666667,-109.58333333333333,0.0,12
Fog,Low ,van,Metropolitian ,Books,113.57142857142857,-402.14285714285717,0.0,7
Fog,Low ,van,Metropolitian ,Clothing,90.5,8.0,0.0,10
Fog,Low ,van,Metropolitian ,Cosmetics,131.25,-352.5,0.0,4
Fog,Low ,van,Metropolitian ,Electronics,121.42857142857143,-401.42857142857144,14.285714285714285,7
Fog,Low ,van,Metropolitian ,Grocery,20.375,8.75,0.0,8
Fog,Low ,van,Metropolitian ,Home,125.0,5.833333333333333,16.666666666666664,6
Fog,Low ,van,Metropolitian ,Jewelry,111.25,9.375,25.0,8
Fog,Low ,van,Metropolitian ,Kitchen,111.81818181818181,-118.63636363636364,9.090909090909092,11
Fog,Low ,van,Metropolitian ,Outdoors,100.9090909090909,10.454545454545455,0.0,11
Fog,Low ,van,Metropolitian ,Pet Supplies,126.66666666666667,15.0,0.0,3
Fog,Low ,van,Metropolitian ,Shoes,80.0,12.0,0.0,5
Fog,Low ,van,Metropolitian ,Skincare,105.76923076923077,10.384615384615385,0.0,13
Fog,Low ,van,Metropolitian ,Snacks,127.5,-109.58333333333333,0.0,12
Fog,Low ,van,Metropolitian ,Sports,95.0,10.0,14.285714285714285,7
Fog,Low ,van,Metropolitian ,Toys,110.0,11.25,0.0,4
Fog,Low ,van,Other,Books,85.0,15.0,0.0,1
Fog,Low ,van,Other,Clothing,120.0,5.0,0.0,1
Fog,Low ,van,Other,Electronics,95.0,5.0,0.0,1
Fog,Low ,van,Other,Snacks,90.0,5.0,0.0,1
Fog,Low ,van,Other,Sports,85.0,15.0,0.0,1
Fog,Low ,van,Other,Toys,60.0,15.0,0.0,1
Fog,Low ,van,Urban ,Apparel,80.0,11.25,0.0,4
Fog,Low ,van,Urban ,Books,85.0,-197.85714285714286,0.0,7
Fog,Low ,van,Urban ,Clothing,116.0,11.0,0.0,5
Fog,Low ,van,Urban ,Cosmetics,84.0,9.0,0.0,5
Fog,Low ,van,Urban ,Electronics,150.0,-1425.0,0.0,1
Fog,Low ,van,Urban ,Grocery,20.8,12.0,0.0,5
Fog,Low ,van,Urban ,Home,100.625,10.0,12.5,8
Fog,Low ,van,Urban ,Jewelry,95.0,15.0,0.0,1
Fog,Low ,van,Urban ,Kitchen,55.0,5.0,0.0,1
Fog,Low ,van,Urban ,Outdoors,105.0,5.0,0.0,1
Fog,Low ,van,Urban ,Pet Supplies,60.0,-468.3333333333333,0.0,3
Fog,Low ,van,Urban ,Shoes,85.0,11.25,0.0,4
Fog,Low ,van,Urban ,Skincare,121.66666666666667,11.666666666666666,33.33333333333333,3
Fog,Low ,van,Urban ,Snacks,60.0,10.0,0.0,1
Fog,Low ,van,Urban ,Toys,107.5,11.25,0.0,4
Fog,Medium ,motorcycle ,Metropolitian ,Apparel,149.0,9.222222222222221,33.33333333333333,45
Fog,Medium ,motorcycle ,Metropolitian ,Books,158.875,10.0,32.5,40
Fog,Medium ,motorcycle ,Metropolitian ,Clothing,173.9795918367347,9.89795918367347,51.02040816326531,49
Fog,Medium ,motorcycle ,Metropolitian ,Cosmetics,159.10256410256412,10.128205128205128,41.02564102564102,39
Fog,Medium ,motorcycle ,Metropolitian ,Electronics,149.45454545454547,10.909090909090908,32.72727272727273,55
Fog,Medium ,motorcycle ,Metropolitian ,Grocery,32.06122448979592,10.10204081632653,0.0,49
Fog,Medium ,motorcycle ,Metropolitian ,Home,152.94871794871796,10.384615384615385,33.33333333333333,39
Fog,Medium ,motorcycle ,Metropolitian ,Jewelry,155.0,10.232558139534884,34.883720930232556,43
Fog,Medium ,motorcycle ,Metropolitian ,Kitchen,160.3658536585366,10.121951219512194,41.46341463414634,41
Fog,Medium ,motorcycle ,Metropolitian ,Outdoors,154.0625,10.0,41.66666666666667,48
Fog,Medium ,motorcycle ,Metropolitian ,Pet Supplies,148.8372093023256,10.69767441860465,27.906976744186046,43
Fog,Medium ,motorcycle ,Metropolitian ,Shoes,156.53846153846155,9.807692307692308,38.46153846153847,52
Fog,Medium ,motorcycle ,Metropolitian ,Skincare,155.65217391304347,10.434782608695652,32.608695652173914,46
Fog,Medium ,motorcycle ,Metropolitian ,Snacks,147.6315789473684,10.131578947368421,34.21052631578947,38
Fog,Medium ,motorcycle ,Metropolitian ,Sports,156.45454545454547,11.090909090909092,34.54545454545455,55
Fog,Medium ,motorcycle ,Metropolitian ,Toys,152.125,9.375,40.0,40
Fog,Medium ,motorcycle ,Other,Books,171.25,6.25,25.0,4
Fog,Medium ,motorcycle ,Other,Cosmetics,75.0,15.0,0.0,1
Fog,Medium ,motorcycle ,Other,Electronics,165.0,10.0,0.0,1
Fog,Medium ,motorcycle ,Other,Grocery,26.5,12.5,0.0,2
Fog,Medium ,motorcycle ,Other,Home,220.0,10.0,100.0,1
Fog,Medium ,motorcycle ,Other,Kitchen,97.5,7.5,0.0,2
Fog,Medium ,motorcycle ,Other,Outdoors,55.0,15.0,0.0,1
Fog,Medium ,motorcycle ,Other,Pet Supplies,67.5,7.5,0.0,2
Fog,Medium ,motorcycle ,Other,Shoes,120.0,5.0,0.0,1
Fog,Medium ,motorcycle ,Other,Skincare,130.0,15.0,0.0,1
Fog,Medium ,motorcycle ,Other,Sports,102.5,10.0,0.0,2
Fog,Medium ,motorcycle ,Semi-Urban ,Grocery,44.0,7.5,0.0,2
Fog,Medium ,motorcycle ,Semi-Urban ,Skincare,240.0,10.0,100.0,1
Fog,Medium ,motorcycle ,Urban ,Apparel,126.11111111111111,11.11111111111111,22.22222222222222,9
Fog,Medium ,motorcycle ,Urban ,Books,105.76923076923077,9.23076923076923,15.384615384615385,13
Fog,Medium ,motorcycle ,Urban ,Clothing,114.0909090909091,11.363636363636363,18.181818181818183,11
Fog,Medium ,motorcycle ,Urban ,Cosmetics,149.58333333333334,8.75,41.66666666666667,12
Fog,Medium ,motorcycle ,Urban ,Electronics,131.36363636363637,10.0,0.0,11
Fog,Medium ,motorcycle ,Urban ,Grocery,30.833333333333332,10.416666666666666,0.0,12
Fog,Medium ,motorcycle ,Urban ,Home,110.9375,8.75,12.5,16
Fog,Medium ,motorcycle ,Urban ,Jewelry,143.33333333333334,12.777777777777779,11.11111111111111,9
Fog,Medium ,motorcycle ,Urban ,Kitchen,148.46153846153845,9.23076923076923,38.46153846153847,13
Fog,Medium ,motorcycle ,Urban ,Outdoors,149.6153846153846,10.384615384615385,23.076923076923077,13
Fog,Medium ,motorcycle ,Urban ,Pet Supplies,167.91666666666666,8.75,50.0,12
Fog,Medium ,motorcycle ,Urban ,Shoes,120.71428571428571,11.428571428571429,28.57142857142857,7
Fog,Medium ,motorcycle ,Urban ,Skincare,129.16666666666666,11.38888888888889,22.22222222222222,18
Fog,Medium ,motorcycle ,Urban ,Snacks,116.66666666666667,9.666666666666666,13.333333333333334,15
Fog,Medium ,motorcycle ,Urban ,Sports,119.5,8.5,20.0,10
Fog,Medium ,motorcycle ,Urban ,Toys,99.64285714285714,10.357142857142858,0.0,14
Fog,Medium ,scooter ,Metropolitian ,Apparel,147.17391304347825,9.782608695652174,26.08695652173913,23
Fog,Medium ,scooter ,Metropolitian ,Books,143.14814814814815,10.185185185185185,37.03703703703704,27
Fog,Medium ,scooter ,Metropolitian ,Clothing,121.92307692307692,9.615384615384615,15.384615384615385,26
Fog,Medium ,scooter ,Metropolitian ,Cosmetics,147.04545454545453,9.318181818181818,36.36363636363637,22
Fog,Medium ,scooter ,Metropolitian ,Electronics,135.3448275862069,9.310344827586206,20.689655172413794,29
Fog,Medium ,scooter ,Metropolitian ,Grocery,27.8,10.0,0.0,30
Fog,Medium ,scooter ,Metropolitian ,Home,155.71428571428572,8.392857142857142,28.57142857142857,28
Fog,Medium ,scooter ,Metropolitian ,Jewelry,133.79310344827587,9.310344827586206,31.03448275862069,29
Fog,Medium ,scooter ,Metropolitian ,Kitchen,130.76923076923077,10.0,26.923076923076923,26
Fog,Medium ,scooter ,Metropolitian ,Outdoors,144.10714285714286,10.178571428571429,32.142857142857146,28
Fog,Medium ,scooter ,Metropolitian ,Pet Supplies,133.75,8.90625,15.625,32
Fog,Medium ,scooter ,Metropolitian ,Shoes,144.6551724137931,9.482758620689655,34.48275862068966,29
Fog,Medium ,scooter ,Metropolitian ,Skincare,133.42105263157896,10.789473684210526,26.31578947368421,19
Fog,Medium ,scooter ,Metropolitian ,Snacks,121.55172413793103,10.0,24.137931034482758,29
Fog,Medium ,scooter ,Metropolitian ,Sports,148.0,11.5,40.0,20
Fog,Medium ,scooter ,Metropolitian ,Toys,151.8181818181818,9.772727272727273,36.36363636363637,22
Fog,Medium ,scooter ,Other,Apparel,75.0,15.0,0.0,1
Fog,Medium ,scooter ,Other,Books,80.0,5.0,0.0,1
Fog,Medium ,scooter ,Other,Cosmetics,195.0,10.0,100.0,1
Fog,Medium ,scooter ,Other,Jewelry,50.0,5.0,0.0,1
Fog,Medium ,scooter ,Other,Kitchen,125.0,5.0,0.0,1
Fog,Medium ,scooter ,Other,Outdoors,165.0,10.0,0.0,1
Fog,Medium ,scooter ,Other,Shoes,140.0,15.0,0.0,1
Fog,Medium ,scooter ,Other,Skincare,80.0,10.0,0.0,1
Fog,Medium ,scooter ,Other,Snacks,75.0,10.0,0.0,1
Fog,Medium ,scooter ,Urban ,Apparel,89.0,11.0,10.0,10
Fog,Medium ,scooter ,Urban ,Books,87.6923076923077,7.6923076923076925,0.0,13
Fog,Medium ,scooter ,Urban ,Clothing,115.45454545454545,10.454545454545455,18.181818181818183,11
Fog,Medium ,scooter ,Urban ,Cosmetics,120.83333333333333,9.583333333333334,8.333333333333332,12
Fog,Medium ,scooter ,Urban ,Electronics,105.5,10.0,10.0,10
Fog,Medium ,scooter ,Urban ,Grocery,21.1,10.5,0.0,10
Fog,Medium ,scooter ,Urban ,Home,80.83333333333333,10.0,0.0,6
Fog,Medium ,scooter ,Urban ,Jewelry,84.0,9.0,0.0,10
Fog,Medium ,scooter ,Urban ,Kitchen,106.11111111111111,11.11111111111111,11.11111111111111,9
Fog,Medium ,scooter ,Urban ,Outdoors,112.85714285714286,10.0,14.285714285714285,7
Fog,Medium ,scooter ,Urban ,Pet Supplies,100.0,9.166666666666666,16.666666666666664,6
Fog,Medium ,scooter ,Urban ,Shoes,122.77777777777777,7.222222222222222,22.22222222222222,9
Fog,Medium ,scooter ,Urban ,Skincare,105.83333333333333,10.833333333333334,16.666666666666664,6
Fog,Medium ,scooter ,Urban ,Snacks,100.0,10.0,0.0,3
Fog,Medium ,scooter ,Urban ,Sports,124.28571428571429,9.285714285714286,28.57142857142857,7
Fog,Medium ,scooter ,Urban ,Toys,93.75,8.75,0.0,8
Fog,Medium ,van,Metropolitian ,Apparel,95.0,15.0,0.0,1
Fog,Medium ,van,Metropolitian ,Books,140.71428571428572,9.285714285714286,28.57142857142857,7
Fog,Medium ,van,Metropolitian ,Clothing,142.5,8.75,25.0,4
Fog,Medium ,van,Metropolitian ,Cosmetics,143.125,10.0,37.5,8
Fog,Medium ,van,Metropolitian ,Electronics,128.125,10.0,25.0,8
Fog,Medium ,van,Metropolitian ,Grocery,25.77777777777778,7.777777777777778,0.0,9
Fog,Medium ,van,Metropolitian ,Home,85.0,11.0,0.0,5
Fog,Medium ,van,Metropolitian ,Jewelry,144.28571428571428,8.571428571428571,42.857142857142854,7
Fog,Medium ,van,Metropolitian ,Kitchen,128.57142857142858,11.428571428571429,14.285714285714285,7
Fog,Medium ,van,Metropolitian ,Outdoors,147.5,8.75,25.0,4
Fog,Medium ,van,Metropolitian ,Pet Supplies,114.0,10.0,10.0,10
Fog,Medium ,van,Metropolitian ,Shoes,157.0,10.0,40.0,5
Fog,Medium ,van,Metropolitian ,Skincare,147.5,10.0,33.33333333333333,6
Fog,Medium ,van,Metropolitian ,Snacks,135.0,10.833333333333334,16.666666666666664,6
Fog,Medium ,van,Metropolitian ,Sports,145.71428571428572,8.571428571428571,42.857142857142854,7
Fog,Medium ,van,Metropolitian ,Toys,99.16666666666667,9.166666666666666,16.666666666666664,6
Fog,Medium ,van,Other,Books,75.0,5.0,0.0,1
Fog,Medium ,van,Other,Cosmetics,150.0,15.0,0.0,1
Fog,Medium ,van,Other,Home,60.0,15.0,0.0,1
Fog,Medium ,van,Other,Skincare,80.0,10.0,0.0,1
Fog,Medium ,van,Urban ,Apparel,75.0,10.0,0.0,1
Fog,Medium ,van,Urban ,Books,77.5,10.0,0.0,2
Fog,Medium ,van,Urban ,Cosmetics,142.5,12.5,50.0,2
Fog,Medium ,van,Urban ,Electronics,120.0,12.5,0.0,2
Fog,Medium ,van,Urban ,Grocery,25.5,5.0,0.0,2
Fog,Medium ,van,Urban ,Home,151.66666666666666,10.0,33.33333333333333,3
Fog,Medium ,van,Urban ,Jewelry,130.0,10.0,33.33333333333333,6
Fog,Medium ,van,Urban ,Kitchen,105.0,10.0,0.0,3
Fog,Medium ,van,Urban ,Outdoors,81.66666666666667,8.333333333333334,0.0,3
Fog,Medium ,van,Urban ,Pet Supplies,85.0,10.0,0.0,2
Fog,Medium ,van,Urban ,Shoes,86.66666666666667,8.333333333333334,0.0,3
Fog,Medium ,van,Urban ,Skincare,117.5,7.5,0.0,2
Fog,Medium ,van,Urban ,Snacks,117.5,15.0,0.0,2
Fog,Medium ,van,Urban ,Sports,172.5,12.5,50.0,2
Fog,Medium ,van,Urban ,Toys,90.0,15.0,0.0,1
Sandstorms,High ,motorcycle ,Metropolitian ,Apparel,130.0,8.88888888888889,11.11111111111111,18
Sandstorms,High ,motorcycle ,Metropolitian ,Books,155.76923076923077,8.461538461538462,38.46153846153847,13
Sandstorms,High ,motorcycle ,Metropolitian ,Clothing,160.0,9.736842105263158,26.31578947368421,19
Sandstorms,High ,motorcycle ,Metropolitian ,Cosmetics,141.94444444444446,10.277777777777779,27.77777777777778,18
Sandstorms,High ,motorcycle ,Metropolitian ,Electronics,137.22222222222223,8.88888888888889,16.666666666666664,18
Sandstorms,High ,motorcycle ,Metropolitian ,Grocery,27.9,9.0,0.0,10
Sandstorms,High ,motorcycle ,Metropolitian ,Home,133.33333333333334,10.833333333333334,16.666666666666664,18
Sandstorms,High ,motorcycle ,Metropolitian ,Jewelry,151.53846153846155,9.23076923076923,15.384615384615385,13
